station_id,name,physical_configuration,lat,lon,altitude,address,capacity,is_charging_station,rental_methods,groups,obcn,short_name,nearby_distance,_ride_code_support,rental_uris,post_code,is_valet_station,cross_street
7553,Lake Shore Blvd W / Twenty Fourth St,REGULAR,43.597082,-79.522768,0.0,Lake Shore Blvd W / Twenty Fourth St,19,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['West'],437-388-5658,437-388-5658,1609.34,True,{},M8V 1M1,,
7554,Humber College (Lakeshore Campus),REGULAR,43.5961692,-79.5160575,0.0,Humber College,27,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['West'],437-388-5700,437-388-5700,1609.34,True,{},M8V 4B6,,
7555,Royal York Rd / Mimico Ave,REGULAR,43.612063,-79.496573,0.0,Royal York Rd / Mimico Ave,20,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['West'],437-388-5958,437-388-5958,1609.34,True,{},M8V 1R6,,
7556,Windsor St / Newcastle St,REGULAR,43.6171635,-79.4971065,0.0,Windsor St / Newcastle St,31,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['West'],437-388-5890,437-388-5890,1609.34,True,{},M8Y 0A6,,
7557,The Queensway / High St,REGULAR,43.630874,-79.482407,0.0,The Queensway / High St,23,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['West'],437-388-2784,437-388-2784,1609.34,True,{},M8Y 1H6,,
7558,Berry Rd / Bell Manor Dr,REGULAR,43.63732,-79.489083,0.0,Berry Rd / Bell Manor Dr,19,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['West'],437-388-6054,437-388-6054,1609.34,True,{},M8Y 1W5,,
7559,Swansea Community Centre,REGULAR,43.6438036,-79.4770327,0.0,Swansea Community Centre,14,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['West'],,,1609.34,True,{},M6S 4Z9,,
7561,Annette St / Jane St,REGULAR,43.658574,-79.487246,0.0,Annette St / Jane St,15,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['West'],,,1609.34,True,{},M6S 3Z5,,
7562,Priscilla Ave / Dundas St W,REGULAR,43.664665,-79.489385,0.0,Priscilla  Ave / Dundas St W,23,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['West'],,,1609.34,True,{},M6S 2S1,,
7563,St Clair Ave W / Castleton Ave,REGULAR,43.668496,-79.485426,0.0,St Clair Ave W / Castleton Ave,19,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['West'],473-333-5383,473-333-5383,1609.34,True,{},M6N 4Z5,,
7564,Durie St / Dundas St W,REGULAR,43.665523,-79.484892,0.0,Durie St / Dundas St W,23,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['West'],437-333-4072,437-333-4072,1609.34,True,{},M6S 2S1,,
7565,St Clair Ave W / Gunns Rd,REGULAR,43.672079,-79.470171,0.0,St Clair Ave W / Gunns Rd,23,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['West'],437-333-3509,437-333-3509,1609.34,True,{},M6N 4X9,,
7566,Weston Rd / St Clair Ave W,REGULAR,43.673019,-79.467994,0.0,Weston Rd / St Clair Ave W,19,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['West'],,,1609.34,True,{},M6N 3P4,,
7567,Weston Lions Park,REGULAR,43.698841,-79.519472,0.0,Weston Lions Park,27,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['West'],437-333-3873,437-333-3873,1609.34,True,{},M9N 1H7,,
7568,Jameson Ave / Queen St W,REGULAR,43.63985,-79.43703,0.0,Jameson Ave / Queen St W,26,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['West'],437-288-9921,437-288-9921,1609.34,True,{},M6K 1M3,,
7569,Toronto Inukshuk Park,REGULAR,43.6323994,-79.40978179999999,0.0,Toronto Inukshuk Park,46,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['West'],437-388-4688,437-388-4688,1609.34,True,{},M6K 3C3,False,
7570,Carlaw Ave / Dundas St E,REGULAR,43.665076,-79.341509,0.0,Carlaw Ave / Dundas St E,17,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['East'],437-388-5077,437-388-5077,1609.34,True,{},M4M 2T1,,
7571,Highfield Rd / Gerrard St E,REGULAR,43.671771,-79.324961,0.0,Highfield Rd / Gerrard St E,19,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['East'],437-388-4899,437-388-4899,1609.34,True,{},M4L 1Y7,,
7572,Cosburn Ave / Durant Ave,REGULAR,43.6935477,-79.3301658,0.0,Cosburn Ave / Durant Ave,15,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['East'],437-388-4591,437-388-4591,1609.34,True,{},M4J 3R7,,
7575,Bayview Ave / Lawren Harris Square,REGULAR,43.6548521,-79.35397680000001,0.0,207 Eastern Avenue,15,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['East'],437-388-2838,437-388-2838,1609.34,True,{},M5A 1H7,,
7576,Front St E / Bayview Avenue,REGULAR,43.6535,-79.354068,0.0,Front St E / Bayview Avenue,22,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['East'],437-388-2680,437-388-2680,1609.34,True,{},M5A 1H7,,
7577,Oak St / Sumach St,REGULAR,43.6617908,-79.361515,0.0,Oak St / Sumach St,27,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['East'],437-388-1962,437-388-1962,1609.34,True,{},M5A 2H4,,
7579,Glebe Rd W / Yonge St,REGULAR,43.7005976,-79.397345,0.0,Glebe Rd / Yonge St,19,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['North'],437-388-2475,437-388-2475,1609.34,True,{},M4S 1Z7,,
7580,Hillsdale Ave W / Yonge St,REGULAR,43.7029672,-79.3979073,0.0,Hillsdale Ave W / Yonge St,15,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['North'],437-230-8826,437-230-8826,1609.34,True,{},M4S 2A5,,
7581,High Park Ave / Dundas St W,REGULAR,43.6653032,-79.4701178,0.0,345 High Park Ave,15,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['West'],437-229-5037,437-229-5037,1609.34,True,{},M6P 2S8,,
7582,Alameda Ave / Vaughan Rd - SMART,SMARTMAPFRAME,43.690903,-79.4375028,0.0,Amaleda Ave / Vaughan Rd,16,False,"['KEY', 'TRANSITCARD', 'PHONE']",['West'],437-227-7595,437-227-7595,1609.34,True,{},M6C 2R1,,
7583,Eglinton Ave W / Scarlett Rd,REGULAR,43.6834703,-79.5108942,0.0,Eglinton Ave W / Scarlett Rd,22,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['West'],437-226-9799,437-226-9799,1609.34,True,{},M9A,,
7584,The Pond Rd / Sentinel Rd,REGULAR,43.7696262,-79.5025943,0.0,The Pond Rd / Sentinel Rd,27,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['North'],437-226-5422,437-226-5422,1609.34,True,{},M3J 2S5,,
7585,Sentinel Rd / Finch Corridor Trail,REGULAR,43.7641485,-79.5012809,0.0,Sentinel Rd / Finch Hydro Corridor,27,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['North'],437-728-4637,437-728-4637,1609.34,True,{},M3J 1V6,,
7586,Finch West Subway Station,REGULAR,43.76521,-79.491281,0.0,Finch West Subway Station,23,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['North'],437-232-4682,437-232-4682,1609.34,True,{},M3J 2W1,,
7587,Dufferin St / Finch Corridor Trail,REGULAR,43.7724019,-79.4675395,0.0,Dufferin St / Finch Hydro Recreational Trail,19,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['North'],437-213-1564,437-213-1564,1609.34,True,{},M3H 5T3,,
7588,G Ross Lord Park,REGULAR,43.7781116,-79.467963,0.0,G Ross Lord Park,19,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['North'],437-225-0810,437-225-0810,1609.34,True,{},M3H 5T4,,
7589,Torresdale Ave / Antibes Dr,REGULAR,43.77953,-79.45233,0.0,Torresdale Ave / Antibes Dr,14,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['North'],437-241-5412,437-241-5412,1609.34,True,{},M2R 3T2,,
7590,Esther Shiner Stadium,REGULAR,43.7774374,-79.4447096,0.0,Ester Shiner Stadium,23,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['North'],437-240-9164,437-240-9164,1609.34,True,{},M2R 1Y6,,
7591,Elwood Blvd / Avenue Rd,REGULAR,43.707049,-79.40966,0.0,Elwood Blvd / Avenue Rd,23,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['North'],437-225-3075,437-225-3075,1609.34,True,{},M5N 3B1,,
7593,Roehampton Ave / Bayview Ave,REGULAR,43.711751,-79.378615,0.0,Roehampton St / Bayview Ave,27,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['North'],,,1609.34,True,{},M4P 1S7,,
7594,Fleming Cres / Bayview Ave,REGULAR,43.707045,-79.375437,0.0,Fleming Cres / Bayview Ave,15,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['North'],437-221-3249,437-221-3249,1609.34,True,{},M4G 3C1,,
7595,Moore Park,REGULAR,43.693256,-79.383238,0.0,Moore Park,15,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['North'],,,1609.34,True,{},M4T 2H3,,
7596,Langford Ave / Danforth Ave - SMART,SMARTMAPFRAME,43.6800218,-79.3405681,0.0,840 Danforth Ave,32,False,"['KEY', 'TRANSITCARD', 'PHONE']",['East'],,,1609.34,True,{},M4J 1L7,,Langford / Danforth
7597,Yonge St / Golfdale Rd,REGULAR,43.732016,-79.403637,0.0,Yonge St / Golfdale Rd,15,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['North'],437-223-4626,437-223-4626,1609.34,True,{},M4N 2M6,,
7598,Teddington Park Ave,REGULAR,43.732975,-79.40401,0.0,Teddington Park Ave,15,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['North'],437-221-7591,437-221-7591,1609.34,True,{},M4N 2M8,,
7599,Richmond St W / York St,REGULAR,43.650745,-79.383633,0.0,Richmond St W / York St,17,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['South'],437-235-9628,437-235-9628,1609.34,True,{},M5H 3K6,,
7600,Ursula Franklin St / Huron St - SMART,SMARTMAPFRAME,43.660274,-79.398049,0.0,Ursula Franklin St / Huron St,20,False,"['KEY', 'TRANSITCARD', 'PHONE']",['South'],437-220-4937,437-220-4937,1609.34,True,{},M5S 2S2,,
7601,Brick Works,REGULAR,43.683884,-79.36647,0.0,Brick Works,24,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['East'],437-220-8757,437-220-8757,1609.34,True,{},M4W,,
7602,Woodbine Ave / O'Connor Dr,REGULAR,43.699281,-79.318802,0.0,Woodbine Ave / O'Connor Dr,19,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['East'],437-2439359,437-2439359,1609.34,True,{},M4C 4G9,,
7603,O'Connor Dr / Curity Ave,REGULAR,43.707582,-79.311439,0.0,O'Connor Dr / Curity Ave,14,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['East'],437-219-1169,437-219-1169,1609.34,True,{},M4B 3L6,,
7604,St Columba Pl / St Clair Ave E,REGULAR,43.70567,-79.310554,0.0,St Columba Pl / St Clair Ave E,18,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['East'],437-213-8222,437-213-8222,1609.34,True,{},M4B 1M8,,
7605,Lumsden Ave / Eastdale Ave,REGULAR,43.69413548199171,-79.30058718775287,0.0,Lumsden Ave / Eastdale Ave,20,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['East'],437-236-2545,437-236-2545,1609.34,True,{},M4C 4Z9,,
7606,Dawes Rd / Taylor Creek Trl,REGULAR,43.696631,-79.297436,0.0,Dawes Rd / Taylor Creek Trl,19,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['East'],437-234-4358,437-234-4358,1609.34,True,{},M4C 5L3,,
7607,Fairmount Park,REGULAR,43.6765897,-79.3163022,0.0,Fairmount Park,19,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['East'],437-235-8009,437-235-8009,1609.34,True,{},A1a1a1,,
7608,Wilket Creek Park,REGULAR,43.720645,-79.355474,0.0,Wilket Creek Park,27,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['North'],437-236-1899,437-236-1899,1609.34,True,{},M3C 2J7,,
7609,Sunnybrook Park,REGULAR,43.720233,-79.362092,0.0,Sunnybrook Park,27,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['North'],1812000361,1812000361,1609.34,True,{},M3C 3L7,,
7610,Kingston Rd / Beech Ave,REGULAR,43.680095,-79.291714,0.0,Kingston Rd / Beech Ave,15,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['East'],437-240-2580,437-240-2580,1609.34,True,{},M4E 1R9,,
7611,Victoria Park Ave / Danforth Ave,REGULAR,43.691468,-79.288619,0.0,Victoria Park Ave / Danforth Ave,19,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['East'],437-240-1301,437-240-1301,1609.34,True,{},M4C 1N2,,
7612,Livingston Rd / Guildwood Pkwy,REGULAR,43.747854,-79.199327,0.0,Livingston Rd / Guildwood Pkwy,19,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['East'],437-242-1692,437-242-1692,1609.34,True,{},M1E 1P4,,
7613,Livingston Rd (Highland Creek Trail),REGULAR,43.7561681,-79.2026694,0.0,Livingston Rd (Highland Creek Trail),19,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['East'],437-242-8864,437-242-8864,1609.34,True,{},M1E 1M4,,
7614,Morningside Park (Highland Creek Trail),REGULAR,43.779353,-79.193023,0.0,Morningside Park (Highland Creek Trail),23,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['East'],437-238-4415,437-238-4415,1609.34,True,{},M1E 3E8,,
7615,Colonel Danforth Park,REGULAR,43.7777114,-79.1659711,0.0,Colonel Danforth Park,19,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['East'],437-238-5317,437-238-5317,1609.34,True,{},M1C 1P8,,
7616,Waterfront Trail (Rouge Hill),REGULAR,43.778015,-79.131911,0.0,Waterfront Trail (Rouge Hill),19,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['East'],,,1609.34,True,{},M1C 5G5,,
7617,Starspray Blvd / Lawrence Ave E,REGULAR,43.788525214554085,-79.1231844760227,0.0,Starspray Ave / Lawrence Ave E,19,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['East'],437-238-7894,437-238-7894,1609.34,True,{},M1C 4P5,,
7618,Vaughan Rd / Oakwood Ave,REGULAR,43.6926825,-79.441042,0.0,Vaughan Rd / Oakwood Ave,19,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['West'],437-237-4562,437-237-4562,1609.34,True,{},A1a1a1,,
7619,Braemar Ave / Eglinton Ave W,REGULAR,43.7041957,-79.4094472,0.0,Braemar Ave / Eglinton Ave W,15,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['North'],437-237-2133,437-237-2133,1609.34,True,{},A1a1a1,,
7620,Eglinton Ave E / Redpath Ave,REGULAR,43.7078691,-79.39248,0.0,Eglinton Ave E / Redpath Av,31,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']","['North', 'Mid Town']",437-236-7168,437-236-7168,1609.34,True,{},A1a1a1,,
7622,Marie Curtis Park,REGULAR,43.5880774,-79.5432067,0.0,Marie Curtis Park,23,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['West'],437-236-4104,437-236-4104,1609.34,True,{},M8W 3P3,,
7623,Royal York Rd / Lake Shore Blvd W,REGULAR,43.6029904,-79.4926867,0.0,Royal York Rd / Lake Shore Blvd W,19,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['West'],437-239-5463,437-239-5463,1609.34,True,{},M8V 1W3,,
7624,Guildwood GO Station (South),REGULAR,43.754978,-79.1971289,0.0,Guildwood GO Station (South),11,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['East'],437-239-3229,437-239-3229,1609.34,True,{},M1E 2M3,,
7625,Yonge St / Lawrence Ave E,REGULAR,43.7254665,-79.40115449999999,0.0,24 Lawrence Ave East,23,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['North'],437-239-3419,437-239-3419,1000.0,True,{},M4N 1S1,,Yonge St and Lawrence Ave
7626,Rouge Hill GO Station,REGULAR,43.7805505,-79.1301203,0.0,Rouge Hill GO Station,25,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['East'],437-238-7002,437-238-7002,1609.34,True,{},M1C 5G4,,
7627,Shaw St / Essex St - SMART,SMARTMAPFRAME,43.667076,-79.425116,0.0,Shaw St / Essex St - SMART,15,False,"['KEY', 'TRANSITCARD', 'PHONE']",['West'],,,1609.34,True,{},M6G 3M4,,
7629,Lundy Ave / Étienne Brûlé Park,REGULAR,43.6625395,-79.5030161,0.0,Lundy Ave / Etienne Brule Park,15,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['West'],437-239-7974,437-239-7974,1609.34,True,{},M6S 2R5,,
7630,Twelfth St / Thirteenth St,REGULAR,43.6002896,-79.5108692,0.0,Twelfth St / Thirteenth St,23,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['West'],437-247-2289,437-247-2289,1609.34,True,{},M8V 4E2,,
7631,Florence Gell Park,REGULAR,43.66196582326018,-79.49851065277862,,Florence Gell Park,15,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['West'],437-240-4174,437-240-4174,1609.34,True,{},M6S 4Z4,,
7632,Chiltern Hill Rd / Eglinton Ave W,REGULAR,43.7004017,-79.4275305,0.0,Chiltern Hill Rd / Eglinton Ave W,17,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['North'],437-233-9741,437-233-9741,1609.34,True,{},M6C 2C1,,
7633,Noble St / Queen St W,REGULAR,43.6424558,-79.4296346,0.0,1266 Queen St W,15,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['West'],437-239-9032,437-239-9032,1609.34,True,{},M6K 1L3,,Queen st w / noble st
7635,Runnymede Rd / Annette St,REGULAR,43.6596299,-79.4799176,0.0,Runnymede Rd / Annette St,15,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['West'],437-249-4977,437-249-4977,1609.34,True,{},M6S 2Z6,,
7636,Bloor St W / Riverside Dr,REGULAR,43.647663,-79.487583,0.0,2511 bloor st w,23,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['West'],,,1609.34,True,{},M6S 5A6,,Bloor st w / riverside Ave
7637,Judson St / Royal York Rd,REGULAR,43.6162721,-79.4990363,0.0,10 Judson St,19,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['West'],,,1609.34,True,{},M8Z 1A6,,
7639,135 Queens Wharf Rd - SMART,SMARTMAPFRAME,43.6399714,-79.39940399999999,0.0,135 Queens Warf,16,False,"['KEY', 'TRANSITCARD', 'PHONE']",['South'],0,0,1609.34,True,{},M5V 0E4,,Queens Wharf / Dan Leckie
7640,Spadina Rd / St.Clair Ave West,REGULAR,43.683979,-79.410657,0.0,333 St.Clair Ave West,15,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['North'],,,1609.34,True,{},M4V,,
7641,Annette St / Dundas St W,REGULAR,43.6641174,-79.4588522,0.0,2659 Dundas St W,15,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['West'],,,1609.34,True,{},M6P 1X9,,
7642,Yonge St / St. Clair Ave,REGULAR,43.68850460000001,-79.39416076812287,0.0,1451 Yonge Street,19,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']","['North', 'Mid Town']",,,1609.34,True,{},M4T 1Z2,,Yonge / St Clair
7643,Oriole Pkwy / Kilbarry Rd,REGULAR,43.6954486,-79.4026176,0.0,80 Oriole Parkway,19,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['North'],,,1609.34,True,{},M5P 2G8,,Oriole / Kilbarry
7644,East Lynn Ave / Danforth Ave,REGULAR,43.6850809,-79.3149901,0.0,108 East Lynn Avenue,15,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['East'],,,1609.34,True,{},M4C 1J7,,East Lynn / Danforth
7645,University of Toronto Scarborough,REGULAR,43.7842419,-79.1849889,0.0,1295-1307 Military Trail,16,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['East'],,,1609.34,True,{},M1C 1A5,,
7646,University Ave / Richmond St W,REGULAR,43.64981903446256,-79.38641270251617,0.0,200 University Avenue,13,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['South'],,,1609.34,True,{},M5H 4G1,,
7647,Elm St/ University Ave (East Side),REGULAR,43.65637299999999,-79.38781039999999,0.0,117 Elm Street,17,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['South'],,,1609.34,True,{},M5G 1X8,False,Elm St / University Ave
7650,St Clair West Subway Station - Heath Entrance,REGULAR,43.686352,-79.415894,0.0,2 Heath Street West,23,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['North'],,,1609.34,True,{},M5P 3L6,,Heath / Lower Village Gate
7654,Bloor St W / Pacific Ave,REGULAR,43.65412449999999,-79.4636388,0.0,3 Pacific Avenue,7,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['West'],,,1609.34,True,{},M6P 3K6,,
7655,Danforth Ave / Dewhurst Blvd,REGULAR,43.680207,-79.339243,0.0,896 Danforth Avenue,15,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['East'],,,1609.34,True,{},M4J 1L9,,Danforth/Dewhurst
7656,Bloor St W / Brock Ave,REGULAR,43.6589882,-79.438715,0.0,Bloor St W / Brock Av,11,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['West'],,,1609.34,True,{},M6H 1M9,,Bloor / Brock
7657,1 Market St,ELECTRICBIKESTATION,43.6469928,-79.3706665,0.0,1 Market St,20,True,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']","['E-Charging ', 'East']",,,1609.34,True,{},M5E 1N1,,Jarvis / esplanade
7658,King's Mill Park,REGULAR,43.64920406876699,-79.49336334201408,0.0,2639 Bloor St W,27,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['West'],,,1609.34,True,{},M8X 1A3,,Bloor St. W and Old Mill Trail
7659,Amroth Ave / Danforth Ave,REGULAR,43.6856128,-79.31168269999999,0.0,Amroth Ave / Danforth Ave,19,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['East'],,,1609.34,True,{},M4C 1K1,,Amroth/Danforth
7660,285 Victoria St,REGULAR,43.656633,-79.379625,0.0,285 Victoria St,39,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['South'],,,1609.34,True,{},M5B 2L6,,
7662,Beaty Ave / Queen St W,REGULAR,43.6393107,-79.4408141,0.0,85 Beaty Avenue,19,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['West'],,,1609.34,True,{},M6K 3B3,,Beaty Ave / Queen st W
7663,Kilgour Rd / Rumsey Rd,REGULAR,43.718039,-79.371914,0.0,98 Glenvale Boulevard,17,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['North'],,,1609.34,True,{},M4G 2V9,,Kilgour Rd / Rumsey Rd
7664,Sunnybrook Health Centre - L Wing,REGULAR,43.72268,-79.37644,0.0,60 Raab Blvd,15,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['North'],,,1609.34,True,{},M4N 1J7,,
7665,Sunnybrook Health Centre - S Wing,REGULAR,43.720998,-79.377456,0.0,Test,11,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['North'],,,1609.34,True,{},M4N 3M5,,
7666,Dundas St W / St Helen's Ave - SMART,SMARTMAPFRAME,43.6504218,-79.4407647,0.0,505 College Street,26,False,"['KEY', 'TRANSITCARD', 'PHONE']",['West'],,,1609.34,True,{},M6K 1V6,,
7667,Spadina Ave / Sussex Ave ,REGULAR,43.66402799999999,-79.40297869999999,0.0,698 Spadina Avenue,35,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['South'],000-000-000,000-000-000,1609.34,True,{},M5S 2H8,,Spadina/Sussex
7668,Simcoe St / Dundas St W,ELECTRICBIKESTATION,43.655103,-79.389295,0.0,Simcoe St / Dundas St W,20,True,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']","['E-Charging ', 'South']",4168489062,4168489062,1609.34,True,{},M5G 1W7,,Simcoe St / Dundas St W
7671,Yonge St / Montgomery Ave - SMART,SMARTMAPFRAME,43.70960859570095,-79.39915125005619,0.0,25 Montgomery Ave,12,False,"['KEY', 'TRANSITCARD', 'PHONE']",['North'],4372381831,4372381831,1609.34,True,{},M4R 0A1,,Yonge St. and Montgomery
7675,1525 Dundas St W,REGULAR,43.64957,-79.432446,0.0,1529 Dundas Street West,15,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['West'],,,16093.4,True,{},M6K 1T6,,
7676,York University (Glendon Campus) - SMART,SMARTMAPFRAME,43.727365488246306,-79.3814254607724,0.0,"1 Chedington Pl, North York, ON M4N 3R4",15,False,"['KEY', 'TRANSITCARD', 'PHONE']",['North'],,,16093.4,True,{},M4N 3R4,,
7677,1303 Yonge St - SMART,SMARTMAPFRAME,43.6846177,-79.39245919999999,0.0,1303 YONGE Street,15,False,"['KEY', 'TRANSITCARD', 'PHONE']",['North'],437-243-6382,437-243-6382,16093.4,True,{},M4T 2Y9,,
7678,York University Station (South) - SMART,SMARTMAPFRAME,43.77345,-79.5002,0.0,York University Station - SMART,16,False,"['KEY', 'TRANSITCARD', 'PHONE']",['North'],437-992-6306,437-992-6306,16093.4,True,{},M3J,,
7679,York University Station (North),REGULAR,43.7741,-79.5005,0.0,York University Station,15,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['North'],437-388-2557,437-388-2557,100.0,True,{},M3J,,
7680,Princes' Blvd / Nunavut Rd,REGULAR,43.6333523484014,-79.41436313073005,0.0,PRINCES' BLVD / NOVA SCOTIA AVE,19,False,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",['West'],437-241-4560,437-241-4560,1609.34,True,{},M6K 3C3,,
